-0.3407880767475742,-0.6043027704373753,-0.06998580163791983
0.11682760859049936,-0.6955437083163394,-0.7646175846131305
-0.19401190837856863,-0.2214555299635563,0.5472523214115671
0.8928913393779326,0.1481749072539534,0.22229506534551258
0.15965287822624674,-0.016995355782467417,0.9389450781018486
-0.1579135072442663,0.7374831171274787,-0.5856322285309781
0.3112160295886886,-0.6483004250277028,0.5295434951959925
0.11374341679575194,0.6608736491302027,0.40599954889472467
0.5104041488549578,0.9619323091139272,-0.14958572703904438
-0.10149722365811743,0.07637427154219527,-0.8552547931969321
0.6302229804626402,-0.2088804227123921,-0.633753867452839
-0.24588732143963044,0.2059409625262476,0.8720142826428257
0.2888880565814167,0.7207321148947392,-0.5253394011432047
0.9490582849361427,-0.3327004725101743,-0.048146711005209376
-0.9206013833199709,-0.010027288036280665,0.304944584902875
0.44144699091857376,-0.28969004933364517,0.7650490523234733
0.4298617304471723,-0.7868541568280233,-0.3426490642926238
-0.9567912499689828,-0.26124591278793047,-0.18561972688351963
0.6126411394138549,0.3775000605784524,-0.46283030407302866
-0.5820779140093386,0.5066625345317085,-0.2256355146090434
-0.5564657952236558,-0.05996421022185975,0.9043653431773906
-0.6113004574397739,0.04004965513495716,0.699957010960497
-0.3245207629653652,0.9331069160302721,0.24618128391528937
-0.6781701227892121,0.046242251689559144,-0.6200169063962822
0.638319042060613,0.47888853580678115,0.0799251044608096
0.7740395898904309,-0.6465761830866138,-0.05588842421933531
0.8017265353175181,-0.10931055219840878,-0.11919995273814253
0.6755739930987362,-0.1832988343897013,0.5671902156513112
-0.2882878217992766,0.8168104086127843,-0.29713397034150446
-0.38804437246137063,-0.6159860160962276,-0.12783659169273318
-0.32152254061195945,-0.6482078421157956,-0.012921428619445749
-0.28356513698878477,-0.5758390200419216,-0.06496094987066053
-0.3410652731916719,-0.5735309632265765,-0.13474921722581928
-0.3439651701339752,-0.57869171514286,-0.004712591749617996
-0.3411728528894475,-0.6823910331896273,-0.05437152103484373
-0.32690582531170215,-0.6347262501010191,-0.13663257097903708
-0.39327702765249506,-0.5638052055880393,-0.10064382125450586
-0.41603429894289784,-0.6056336562539649,-0.0623895572846734
-0.38209140896197047,-0.555368778882737,-0.03874804616273791
-0.3835775737220168,-0.6174096066448517,-0.010150007794381842
-0.29505374709143767,-0.6022512339415708,-0.015818381722884484
-0.34559658543695393,-0.5413518906390881,-0.08309028732303372
-0.3627845801851959,-0.6702510805100188,-0.10917200251992394
-0.38376166416011004,-0.6624049605751074,-0.03681346194493506
-0.4029453835046002,-0.6548212142237962,-0.0844085460442363
-0.2737259859535598,-0.6327814494173827,-0.06550690718466307
-0.3078408293135179,-0.6702794472579476,-0.09157222825131624
-0.28858606295673667,-0.5948718608102207,-0.11739035486588982
0.10446894321356878,-0.6639861175989669,-0.7247307312056245
0.14573637035891512,-0.7005978887881132,-0.7866452068108278
-0.22956918900746812,-0.20101763200549808,0.5726612365476698
-0.16629487996009856,-0.24398574852633434,0.5833649646671609
-0.1769490707211333,-0.2031972411085637,0.5119939845108192
-0.21813941061321604,-0.2569782558621944,0.587493670992038
0.9472914118234335,0.15467966031710104,0.243976738278529
0.903657204553327,0.15977464168123523,0.18794415435489456
0.17089697752711486,0.02402524137186231,0.9320689530892965
0.1527325539869911,-0.046922648296889184,0.9089100343795564
0.16008497229980345,-0.02682869573506307,0.984116619982573
-0.13823050813734905,0.6997629105601898,-0.5880954871610066
-0.16979034689094288,0.736348473934209,-0.5461891591294753
0.33070045576150225,-0.6869929155700263,0.5577735632314321
0.11137570419482792,0.6854760352947599,0.4754202186527198
0.08870346153210983,0.6857001636179103,0.3489221723003609
0.05976483259688334,0.6845376945237703,0.44472709144912564
0.09194801567239308,0.7280151872127644,0.4342833388223265
0.16042359496519962,0.6731450434131591,0.35860483637879365
0.17939828387811257,0.6449746765020195,0.40792953698583223
0.05081854846370544,0.6749335622455661,0.38728712103517965
0.1226386807013293,0.6413543257124443,0.3513840889424585
0.09213369181606774,0.6275281682258207,0.4601873162053293
0.1384631918951595,0.6063333178813664,0.42715774518951943
0.16009206887813543,0.6604371610613758,0.45943407507588213
